Review_ID,Customer_ID,Email,Product,Category,Brand,Price,Rating,Review,Review_Date,Verified_Purchase,Helpful_Votes,Sentiment
2395,CUST02395,customer02395@gmail.com,Laptop Bag,Accessories,Dell,3379.8,1.0,Product damaged,2024-01-06,No,14,Negative
2396,CUST02396,customer02396@gmail.com,Laptop Bag,Accessories,Boat,2253.92,5.0, Amazing product ,2024-11-13,No,13,Positive
2397,CUST02397,customer02397@outlook.com,Coffee Mug,Kitchen,,2709.06,4.0,Amazing product,2024-06-01,Yes,20,Positive
2398,CUST02398,customer02398@yahoo.com,Laptop Bag,Accessories,Sony,2984.55,4.0,Amazing product,2024-09-26,Yes,12,Positive
2399,CUST02399,customer02399@gmail.com,Smart Watch,Electronics,,3054.89,3.0,Average product,2024-08-22,No,43,Neutral
2400,CUST02400,customer02400@hotmail.com,Smart Watch,Electronics,,1766.95,,Can be better,2024-10-26,No,6,Neutral
2401,CUST02401,customer02401@outlook.com,Running Shoes,Fashion,Nike,4174.63,1.0,Very disappointed,2024-08-06,Yes,38,Negative
2402,CUST02402,customer02402@gmail.com,Backpack,Accessories,Nike,533.68,3.0,Average product,2024-08-08,No,5,Neutral
2403,CUST02403,customer02403@gmail.com,Running Shoes,Fashion,Dell,884.47,5.0,excellent product,2024-04-22,No,18,Positive
2404,CUST02404,customer02404@gmail.com,Bluetooth Speaker,Electronics,Sony,1956.24,3.0,Okay for price,2024-06-06,Yes,23,Neutral
2405,CUST02405,customer02405@yahoo.com,Backpack,Accessories,Dell,450.99,1.0,Not good,2024-02-08,No,35,Negative
2406,CUST02406,customer02406@gmail.com,Coffee Mug,Kitchen,Nike,4410.2,2.0,,2024-01-12,No,37,Negative
2407,CUST02407,customer02407@gmail.com,Laptop Bag,Accessories,Nike,906.43,1.0,Product damaged,2024-03-18,Yes,21,Negative
2408,CUST02408,customer02408@outlook.com,Coffee Mug,Kitchen,HP,2189.39,2.0,Poor quality,2024-07-06,Yes,22,Negative
2409,CUST02409,customer02409@yahoo.com,Wireless Mouse,Electronics,Puma,3142.26,4.0, Worth buying ,2024-12-12,Yes,50,Positive
2410,CUST02410,customer02410@gmail.com,Coffee Mug,Kitchen,Sony,3662.66,4.0,Amazing product,2024-05-17,No,4,Positive
2411,CUST02411,customer02411@outlook.com,Backpack,Accessories,HP,4761.65,4.0,Happy with purchase,2024-02-27,No,10,Positive
2412,CUST02412,customer02412@hotmail.com,Bluetooth Speaker,Electronics,Puma,3288.41,4.0,Worth buying,2024-06-10,No,22,Positive
2413,CUST02413,customer02413@gmail.com,Face Wash,Beauty,Nike,3279.1,1.0,Poor quality,2024-01-31,No,3,Negative
2414,CUST02414,customer02414@outlook.com,Smart Watch,Electronics,Puma,1869.82,2.0,Not good,2024-04-29,Yes,37,Negative
2415,CUST02415,customer02415@gmail.com,Smart Watch,Electronics,Dell,1175.14,4.0,Happy with purchase,2024-04-30,Yes,10,Positive
2416,CUST02416,customer02416@outlook.com,Smart Watch,Electronics,Boat,2162.85,1.0,Product damaged,2024-03-03,No,16,Negative
2417,CUST02417,customer02417@yahoo.com,Coffee Mug,Kitchen,,2600.67,2.0,Poor quality,2024-06-26,Yes,30,Negative
2418,CUST02418,customer02418@outlook.com,Backpack,Accessories,Boat,3748.94,1.0,Not good,2024-03-13,Yes,28,Negative
2419,CUST02419,customer02419@yahoo.com,Backpack,Accessories,Boat,4831.52,2.0,Waste of money,2024-05-03,No,21,Negative
2420,CUST02420,customer02420@hotmail.com,Coffee Mug,Kitchen,HP,1099.0,,worth buying,2024-02-13,No,17,Positive
2421,CUST02421,customer02421@gmail.com,Smart Watch,Electronics,Sony,3854.79,1.0,Not good,2024-03-04,Yes,9,Negative
2422,CUST02422,customer02422@yahoo.com,Face Wash,Beauty,HP,1939.46,4.0, Amazing product ,2024-01-30,No,11,Positive
2423,CUST02423,customer02423@yahoo.com,Wireless Mouse,Electronics,Boat,2300.51,5.0,Happy with purchase,2024-12-20,Yes,22,Positive
2424,CUST02424,customer02424@hotmail.com,Backpack,Accessories,Sony,3232.03,1.0,,2024-12-30,Yes,21,Negative
2425,CUST02425,customer02425@outlook.com,Smart Watch,Electronics,Dell,2387.43,1.0,Waste of money,2024-02-15,Yes,32,Negative
2426,CUST02426,customer02426@outlook.com,Bluetooth Speaker,Electronics,Boat,2938.28,2.0, Poor quality ,2024-02-15,No,41,Negative
2427,CUST02427,customer02427@yahoo.com,Face Wash,Beauty,Nike,2334.98,1.0,Product damaged,2024-10-14,No,44,Negative
2428,CUST02428,customer02428@outlook.com,Laptop Bag,Accessories,HP,2095.4,2.0,Waste of money,2024-08-17,Yes,33,Negative
2429,CUST02429,customer02429@yahoo.com,Wireless Mouse,Electronics,Dell,1670.08,4.0,Worth buying,2024-05-01,No,8,Positive
2430,CUST02430,customer02430@gmail.com,Wireless Mouse,Electronics,Boat,4250.86,3.0,Can be better,2024-08-14,Yes,23,Neutral
2431,CUST02431,customer02431@outlook.com,Laptop Bag,Accessories,Puma,637.44,5.0,Very good quality,2024-03-20,Yes,47,Positive
2432,CUST02432,customer02432@gmail.com,Wireless Mouse,Electronics,Nike,3058.69,5.0,Worth buying,2024-11-29,Yes,41,Positive
2433,CUST02433,customer02433@gmail.com,Running Shoes,Fashion,Nike,1694.17,2.0,Poor quality,2024-02-01,Yes,32,Negative
2434,CUST02434,customer02434@hotmail.com,Running Shoes,Fashion,Boat,4315.35,5.0,Excellent product,2024-03-29,No,41,Positive
2435,CUST02435,customer02435@outlook.com,Bluetooth Speaker,Electronics,HP,3340.7,1.0,Very disappointed,2024-03-02,Yes,24,Negative
2436,CUST02436,customer02436@gmail.com,Running Shoes,Fashion,Dell,2085.5,,Amazing product,2024-09-27,Yes,6,Positive
2437,CUST02437,customer02437@yahoo.com,Face Wash,Beauty,HP,4298.24,5.0,amazing product,2024-05-06,No,42,Positive
2438,CUST02438,customer02438@hotmail.com,Bluetooth Speaker,Electronics,HP,1856.58,2.0,Waste of money,2024-04-15,No,21,Negative
2439,CUST02439,customer02439@hotmail.com,Smart Watch,Electronics,Boat,3381.44,5.0, Amazing product ,2024-01-25,No,45,Positive
2440,CUST02440,customer02440@outlook.com,Backpack,Accessories,HP,3631.34,1.0,Not good,2024-12-15,No,32,Negative
2441,CUST02441,customer02441@gmail.com,Backpack,Accessories,Boat,4106.13,4.0, Amazing product ,2024-04-14,No,20,Positive
2442,CUST02442,customer02442@yahoo.com,Smart Watch,Electronics,Boat,530.53,4.0,very good quality,2024-03-07,Yes,2,Positive
2443,CUST02443,customer02443@hotmail.com,Laptop Bag,Accessories,Puma,2947.81,1.0,Very disappointed,2024-05-02,Yes,8,Negative
2444,CUST02444,customer02444@gmail.com,Face Wash,Beauty,Sony,3930.38,2.0,Poor quality,2024-09-22,Yes,2,Negative
2445,CUST02445,customer02445@gmail.com,Smart Watch,Electronics,Dell,300.2,4.0,Amazing product,2024-01-30,No,4,Positive
2446,CUST02446,customer02446@gmail.com,Backpack,Accessories,Sony,1280.35,4.0,Excellent product,2024-08-03,No,18,Positive
2447,CUST02447,customer02447@yahoo.com,Face Wash,Beauty,Sony,1887.65,4.0,Amazing product,2024-07-13,No,35,Positive
2448,CUST02448,customer02448@gmail.com,Laptop Bag,Accessories,Puma,4887.33,3.0,Average product,2024-12-08,No,6,Neutral
2449,CUST02449,customer02449@outlook.com,Wireless Mouse,Electronics,Puma,3057.87,4.0,Excellent product,2024-01-19,Yes,18,Positive
2450,CUST02450,customer02450@gmail.com,Coffee Mug,Kitchen,Nike,2770.7,4.0,Very good quality,2024-01-17,Yes,43,Positive
2451,CUST02451,customer02451@yahoo.com,Laptop Bag,Accessories,Boat,841.25,5.0,Excellent product,2024-08-06,Yes,49,Positive
2452,CUST02452,customer02452@yahoo.com,Wireless Mouse,Electronics,HP,4206.56,2.0,Product damaged,2024-09-25,Yes,16,Negative
2453,CUST02453,customer02453@outlook.com,Running Shoes,Fashion,HP,3153.52,2.0,Not good,2024-11-14,Yes,42,Negative
2454,CUST02454,customer02454@outlook.com,Running Shoes,Fashion,Nike,2750.23,1.0,Very disappointed,2024-02-29,Yes,28,Negative
2455,CUST02455,customer02455@outlook.com,Laptop Bag,Accessories,Nike,741.77,2.0,Product damaged,2024-10-04,Yes,17,Negative
2456,CUST02456,customer02456@hotmail.com,Coffee Mug,Kitchen,Nike,2594.87,1.0,Waste of money,2024-08-29,No,24,Negative
2457,CUST02457,customer02457@hotmail.com,Running Shoes,Fashion,Boat,3632.93,1.0,Not good,2024-08-04,No,21,Negative
2458,CUST02458,customer02458@outlook.com,Backpack,Accessories,Boat,552.54,5.0,Worth buying,2024-01-26,No,32,Positive
2459,CUST02459,customer02459@outlook.com,Laptop Bag,Accessories,Sony,4179.71,5.0,Excellent product,2024-12-08,No,34,Positive
2460,CUST02460,customer02460@gmail.com,Face Wash,Beauty,Dell,4751.27,2.0,Product damaged,2024-06-08,Yes,18,Negative
2461,CUST02461,customer02461@yahoo.com,Bluetooth Speaker,Electronics,Nike,1719.59,4.0,,2024-08-11,Yes,14,Positive
2462,CUST02462,customer02462@yahoo.com,Running Shoes,Fashion,Dell,3344.07,5.0, excellent product ,2024-10-14,No,20,Positive
2463,CUST02463,customer02463@gmail.com,Bluetooth Speaker,Electronics,Sony,3815.62,5.0,excellent product,2024-10-18,No,4,Positive
2464,CUST02464,customer02464@gmail.com,Face Wash,Beauty,Boat,4575.04,3.0,Can be better,2024-11-20,Yes,41,Neutral
2465,CUST02465,customer02465@gmail.com,Running Shoes,Fashion,Puma,1994.0,5.0, Amazing product ,2024-08-31,Yes,23,Positive
2466,CUST02466,customer02466@hotmail.com,Bluetooth Speaker,Electronics,Sony,1439.47,1.0,Poor quality,2024-09-20,Yes,32,Negative
2467,CUST02467,customer02467@yahoo.com,Smart Watch,Electronics,Sony,933.61,1.0,Product damaged,2024-09-21,No,2,Negative
2468,CUST02468,customer02468@hotmail.com,Face Wash,Beauty,Nike,1334.27,4.0,Excellent product,2024-12-17,No,12,Positive
2469,CUST02469,customer02469@yahoo.com,Bluetooth Speaker,Electronics,Dell,3003.39,5.0,Happy with purchase,2024-06-08,Yes,42,Positive
2470,CUST02470,customer02470@outlook.com,Smart Watch,Electronics,HP,3480.27,5.0,excellent product,2024-04-12,Yes,17,Positive
2471,CUST02471,customer02471@outlook.com,Face Wash,Beauty,HP,4064.69,3.0,Okay for price,2024-09-23,No,13,Neutral
2472,CUST02472,customer02472@gmail.com,Face Wash,Beauty,Boat,2417.24,3.0,Okay for price,2024-01-09,No,12,Neutral
2473,CUST02473,customer02473@gmail.com,Laptop Bag,Accessories,HP,478.4,1.0,product damaged,2024-02-19,No,31,Negative
2474,CUST02474,customer02474@gmail.com,Wireless Mouse,Electronics,Puma,351.58,3.0,Can be better,2024-02-13,No,10,Neutral
2475,CUST02475,customer02475@gmail.com,Face Wash,Beauty,HP,3555.01,1.0, Product damaged ,2024-08-14,No,22,Negative
2476,CUST02476,customer02476@hotmail.com,Backpack,Accessories,Nike,4258.39,1.0,Product damaged,2024-12-09,No,35,Negative
2477,CUST02477,customer02477@outlook.com,Face Wash,Beauty,Puma,1398.26,2.0,Waste of money,2024-03-02,No,12,Negative
2478,CUST02478,customer02478@gmail.com,Laptop Bag,Accessories,,3756.62,5.0,Worth buying,2024-02-01,Yes,22,Positive
2479,CUST02479,customer02479@yahoo.com,Laptop Bag,Accessories,,2999.85,4.0,Excellent product,2024-05-05,Yes,35,Positive
2480,CUST02480,customer02480@yahoo.com,Running Shoes,Fashion,Puma,597.41,2.0,Not good,2024-04-07,No,20,Negative
2481,CUST02481,customer02481@hotmail.com,Face Wash,Beauty,Nike,1902.95,1.0,Waste of money,2024-12-17,Yes,43,Negative
2482,CUST02482,customer02482@yahoo.com,Wireless Mouse,Electronics,Puma,3226.11,2.0,Product damaged,2024-07-13,No,44,Negative
2483,CUST02483,customer02483@hotmail.com,Laptop Bag,Accessories,Puma,1034.96,3.0,Average product,2024-05-11,Yes,46,Neutral
2484,CUST02484,customer02484@hotmail.com,Face Wash,Beauty,Boat,2714.51,,Amazing product,2024-06-12,No,17,Positive
2485,CUST02485,customer02485@gmail.com,Smart Watch,Electronics,Dell,4957.87,1.0,Not good,2024-09-11,No,31,Negative
2486,CUST02486,customer02486@outlook.com,Backpack,Accessories,Boat,749.45,2.0,Product damaged,2024-01-05,Yes,35,Negative
2487,CUST02487,customer02487@gmail.com,Backpack,Accessories,Sony,252.2,1.0,,2024-10-31,Yes,29,Negative
2488,CUST02488,customer02488@hotmail.com,Bluetooth Speaker,Electronics,Puma,4962.38,5.0,Happy with purchase,2024-05-01,Yes,0,Positive
2489,CUST02489,customer02489@yahoo.com,Laptop Bag,Accessories,Boat,1013.67,2.0, Very disappointed ,2024-11-05,Yes,47,Negative
2490,CUST02490,customer02490@yahoo.com,Smart Watch,Electronics,Boat,4694.89,4.0,Excellent product,2024-04-09,Yes,37,Positive
2491,CUST02491,customer02491@hotmail.com,Bluetooth Speaker,Electronics,Dell,3856.04,2.0,product damaged,2024-04-19,Yes,42,Negative
2492,CUST02492,customer02492@outlook.com,Running Shoes,Fashion,Puma,2505.34,4.0,Worth buying,2024-03-03,Yes,1,Positive
2493,CUST02493,customer02493@hotmail.com,Smart Watch,Electronics,Sony,3880.88,2.0,Waste of money,2024-04-29,Yes,13,Negative
2494,CUST02494,customer02494@hotmail.com,Coffee Mug,Kitchen,Sony,2429.75,3.0,Okay for price,2024-07-12,Yes,8,Neutral
2495,CUST02495,customer02495@yahoo.com,Backpack,Accessories,HP,1431.35,4.0,Excellent product,2024-02-12,No,31,Positive
2496,CUST02496,customer02496@outlook.com,Bluetooth Speaker,Electronics,Dell,1143.84,1.0,Poor quality,2024-03-28,No,1,Negative
2497,CUST02497,customer02497@yahoo.com,Wireless Mouse,Electronics,HP,1505.09,4.0,Very good quality,2024-09-03,Yes,18,Positive
2498,CUST02498,customer02498@gmail.com,Wireless Mouse,Electronics,Nike,1696.57,4.0,Excellent product,2024-02-11,No,16,Positive
2499,CUST02499,customer02499@gmail.com,Smart Watch,Electronics,Boat,3407.54,5.0,worth buying,2024-10-25,No,23,Positive
2500,CUST02500,customer02500@hotmail.com,Face Wash,Beauty,HP,3025.52,4.0,Worth buying,2024-04-30,Yes,45,Positive
2501,CUST02501,customer02501@gmail.com,Running Shoes,Fashion,Boat,2219.6,4.0,Happy with purchase,2024-01-25,Yes,34,Positive
2502,CUST02502,customer02502@hotmail.com,Wireless Mouse,Electronics,Dell,3146.71,3.0,Okay for price,2024-10-14,Yes,28,Neutral
2503,CUST02503,customer02503@hotmail.com,Smart Watch,Electronics,Nike,3940.21,3.0,,2024-06-26,Yes,12,Neutral
2504,CUST02504,customer02504@yahoo.com,Coffee Mug,Kitchen,HP,3410.83,2.0,Very disappointed,2024-05-23,Yes,20,Negative
2505,CUST02505,customer02505@yahoo.com,Coffee Mug,Kitchen,HP,3033.2,5.0,amazing product,2024-09-17,No,18,Positive
2506,CUST02506,customer02506@gmail.com,Backpack,Accessories,HP,3141.78,3.0,Can be better,2024-01-04,No,40,Neutral
2507,CUST02507,customer02507@gmail.com,Face Wash,Beauty,Dell,3515.79,5.0,Happy with purchase,2024-06-08,No,25,Positive
2508,CUST02508,customer02508@hotmail.com,Running Shoes,Fashion,HP,4885.84,3.0,Okay for price,2024-09-25,No,27,Neutral
2509,CUST02509,customer02509@gmail.com,Bluetooth Speaker,Electronics,Dell,2382.78,5.0,Amazing product,2024-04-27,Yes,31,Positive
2510,CUST02510,customer02510@yahoo.com,Wireless Mouse,Electronics,Sony,1354.47,2.0,Very disappointed,2024-01-28,Yes,3,Negative
2511,CUST02511,customer02511@gmail.com,Coffee Mug,Kitchen,Puma,979.94,4.0,Happy with purchase,2024-03-07,No,43,Positive
2512,CUST02512,customer02512@outlook.com,Running Shoes,Fashion,Boat,4682.5,1.0,Not good,2024-08-12,No,38,Negative
2513,CUST02513,customer02513@hotmail.com,Running Shoes,Fashion,Nike,4291.37,2.0,Poor quality,2024-05-31,No,48,Negative
2514,CUST02514,customer02514@gmail.com,Face Wash,Beauty,Nike,833.21,3.0,Okay for price,2024-10-23,Yes,6,Neutral
2515,CUST02515,customer02515@yahoo.com,Backpack,Accessories,Boat,1421.4,2.0,Waste of money,2024-10-09,Yes,19,Negative
2516,CUST02516,customer02516@outlook.com,Backpack,Accessories,Dell,2411.75,5.0,,2024-07-03,No,42,Positive
2517,CUST02517,customer02517@yahoo.com,Wireless Mouse,Electronics,HP,3192.78,2.0,Waste of money,2024-12-08,No,43,Negative
2518,CUST02518,customer02518@outlook.com,Face Wash,Beauty,Puma,470.32,2.0,Very disappointed,2024-10-17,Yes,0,Negative
2519,CUST02519,customer02519@yahoo.com,Running Shoes,Fashion,Puma,4644.45,3.0,Can be better,2024-09-01,Yes,25,Neutral
2520,CUST02520,customer02520@gmail.com,Laptop Bag,Accessories,Nike,2393.64,1.0,Product damaged,2024-09-18,Yes,14,Negative
2521,CUST02521,customer02521@outlook.com,Bluetooth Speaker,Electronics,Boat,3135.91,4.0,Worth buying,2024-04-30,No,22,Positive
2522,CUST02522,customer02522@hotmail.com,Face Wash,Beauty,Sony,4052.18,3.0, Average product ,2024-11-30,Yes,4,Neutral
2523,CUST02523,customer02523@outlook.com,Bluetooth Speaker,Electronics,Sony,1586.72,5.0, Happy with purchase ,2024-11-30,No,30,Positive
2524,CUST02524,customer02524@yahoo.com,Wireless Mouse,Electronics,Sony,1286.16,4.0,Excellent product,2024-12-13,No,33,Positive
2525,CUST02525,customer02525@yahoo.com,Laptop Bag,Accessories,Boat,3706.75,2.0,Waste of money,2024-11-24,No,5,Negative
2526,CUST02526,customer02526@gmail.com,Backpack,Accessories,Dell,612.13,1.0,Not good,2024-02-07,Yes,7,Negative
2527,CUST02527,customer02527@yahoo.com,Backpack,Accessories,Boat,4854.33,,Waste of money,2024-08-23,No,39,Negative
2528,CUST02528,customer02528@hotmail.com,Face Wash,Beauty,HP,3443.24,3.0,Average product,2024-11-06,Yes,14,Neutral
2529,CUST02529,customer02529@hotmail.com,Bluetooth Speaker,Electronics,Sony,2396.89,5.0,Very good quality,2024-02-21,Yes,5,Positive
2530,CUST02530,customer02530@yahoo.com,Running Shoes,Fashion,Nike,1934.29,1.0, Poor quality ,2024-05-23,No,24,Negative
2531,CUST02531,customer02531@gmail.com,Wireless Mouse,Electronics,Puma,2634.89,1.0,Poor quality,2024-06-05,Yes,36,Negative
2532,CUST02532,customer02532@outlook.com,Coffee Mug,Kitchen,Boat,2219.47,2.0,Very disappointed,2024-01-18,Yes,36,Negative
2533,CUST02533,customer02533@yahoo.com,Face Wash,Beauty,HP,695.07,4.0,Excellent product,2024-04-15,No,43,Positive
2534,CUST02534,customer02534@gmail.com,Coffee Mug,Kitchen,Puma,3218.09,5.0,,2024-12-23,Yes,5,Positive
2535,CUST02535,customer02535@yahoo.com,Wireless Mouse,Electronics,Nike,1330.89,,Happy with purchase,2024-12-04,No,28,Positive
2536,CUST02536,customer02536@yahoo.com,Bluetooth Speaker,Electronics,HP,3155.42,2.0, Not good ,2024-08-20,Yes,43,Negative
2537,CUST02537,customer02537@gmail.com,Laptop Bag,Accessories,Dell,1386.14,3.0,Okay for price,2024-09-28,No,18,Neutral
2538,CUST02538,customer02538@gmail.com,Laptop Bag,Accessories,Puma,327.71,2.0,Very disappointed,2024-04-18,Yes,34,Negative
2539,CUST02539,customer02539@outlook.com,Smart Watch,Electronics,Dell,3771.84,1.0,Product damaged,2024-05-23,No,39,Negative
2540,CUST02540,customer02540@outlook.com,Face Wash,Beauty,Sony,3268.11,4.0,Excellent product,2024-05-02,No,43,Positive
2541,CUST02541,customer02541@gmail.com,Face Wash,Beauty,Nike,1261.59,5.0,Happy with purchase,2024-02-26,No,26,Positive
2542,CUST02542,customer02542@outlook.com,Smart Watch,Electronics,Boat,1762.4,5.0, Amazing product ,2024-08-02,Yes,13,Positive
2543,CUST02543,customer02543@yahoo.com,Bluetooth Speaker,Electronics,Sony,1118.13,5.0,Excellent product,2024-11-01,Yes,1,Positive
2544,CUST02544,customer02544@hotmail.com,Wireless Mouse,Electronics,Boat,1641.61,1.0,Not good,2024-02-20,No,29,Negative
2545,CUST02545,customer02545@hotmail.com,Bluetooth Speaker,Electronics,,255.83,1.0,Not good,2024-04-26,No,40,Negative
2546,CUST02546,customer02546@yahoo.com,Laptop Bag,Accessories,Puma,770.93,1.0,Very disappointed,2024-11-09,No,42,Negative
2547,CUST02547,customer02547@outlook.com,Face Wash,Beauty,HP,271.01,3.0,average product,2024-07-19,Yes,24,Neutral
2548,CUST02548,customer02548@hotmail.com,Wireless Mouse,Electronics,Sony,3518.59,1.0,Product damaged,2024-10-03,No,33,Negative
2549,CUST02549,customer02549@gmail.com,Wireless Mouse,Electronics,Puma,2963.82,4.0,Happy with purchase,2024-04-15,No,29,Positive
2550,CUST02550,customer02550@gmail.com,Smart Watch,Electronics,Dell,4190.0,4.0,,2024-04-05,No,9,Positive
2551,CUST02551,customer02551@hotmail.com,Smart Watch,Electronics,Nike,811.88,4.0,Amazing product,2024-06-05,No,8,Positive
2552,CUST02552,customer02552@gmail.com,Coffee Mug,Kitchen,Puma,4260.43,5.0,Excellent product,2024-10-01,No,36,Positive
2553,CUST02553,customer02553@outlook.com,Face Wash,Beauty,HP,4699.57,1.0,Waste of money,2024-12-23,Yes,31,Negative
2554,CUST02554,customer02554@outlook.com,Coffee Mug,Kitchen,Puma,1473.63,3.0,Average product,2024-02-04,No,2,Neutral
2555,CUST02555,customer02555@gmail.com,Laptop Bag,Accessories,HP,1788.99,1.0,,2024-02-02,Yes,10,Negative
2556,CUST02556,customer02556@outlook.com,Laptop Bag,Accessories,Boat,3544.26,2.0,Very disappointed,2024-01-18,No,34,Negative
2557,CUST02557,customer02557@hotmail.com,Bluetooth Speaker,Electronics,Sony,4651.41,1.0,Poor quality,2024-12-29,Yes,21,Negative
2558,CUST02558,customer02558@gmail.com,Coffee Mug,Kitchen,Dell,1258.18,4.0,Worth buying,2024-06-03,No,8,Positive
2559,CUST02559,customer02559@outlook.com,Running Shoes,Fashion,Dell,3617.03,1.0,Product damaged,2024-03-31,Yes,28,Negative
2560,CUST02560,customer02560@outlook.com,Laptop Bag,Accessories,Nike,854.68,4.0,,2024-11-26,No,28,Positive
2561,CUST02561,customer02561@hotmail.com,Bluetooth Speaker,Electronics,Boat,1865.12,4.0,Very good quality,2024-10-16,Yes,35,Positive
2562,CUST02562,customer02562@gmail.com,Smart Watch,Electronics,Puma,3990.97,5.0,Very good quality,2024-04-07,No,7,Positive
2563,CUST02563,customer02563@outlook.com,Running Shoes,Fashion,Boat,955.89,4.0, Very good quality ,2024-05-02,No,19,Positive
2564,CUST02564,customer02564@yahoo.com,Running Shoes,Fashion,Dell,4557.73,3.0,can be better,2024-03-20,No,26,Neutral
2565,CUST02565,customer02565@hotmail.com,Bluetooth Speaker,Electronics,Dell,1118.62,4.0,Excellent product,2024-12-18,Yes,20,Positive
2566,CUST02566,customer02566@gmail.com,Wireless Mouse,Electronics,Sony,4102.3,1.0,Product damaged,2024-07-09,Yes,42,Negative
2567,CUST02567,customer02567@outlook.com,Backpack,Accessories,HP,4205.97,1.0,Not good,2024-11-27,Yes,20,Negative
2568,CUST02568,customer02568@outlook.com,Coffee Mug,Kitchen,Sony,4437.78,2.0,Waste of money,2024-09-23,No,35,Negative
2569,CUST02569,customer02569@yahoo.com,Smart Watch,Electronics,HP,4333.47,1.0,Very disappointed,2024-01-05,Yes,40,Negative
2570,CUST02570,customer02570@outlook.com,Laptop Bag,Accessories,Sony,3635.68,3.0,Can be better,2024-02-22,No,39,Neutral
2571,CUST02571,customer02571@gmail.com,Backpack,Accessories,Puma,4273.81,4.0,happy with purchase,2024-02-07,No,2,Positive
2572,CUST02572,customer02572@gmail.com,Coffee Mug,Kitchen,Nike,3370.51,2.0,Very disappointed,2024-04-26,No,0,Negative
2573,CUST02573,customer02573@outlook.com,Laptop Bag,Accessories,Boat,4943.33,2.0,Product damaged,2024-09-27,No,47,Negative
2574,CUST02574,customer02574@hotmail.com,Smart Watch,Electronics,Dell,1673.58,5.0,Very good quality,2024-04-22,No,48,Positive
2575,CUST02575,customer02575@gmail.com,Wireless Mouse,Electronics,HP,877.25,3.0,Okay for price,2024-07-22,Yes,5,Neutral
2576,CUST02576,customer02576@gmail.com,Smart Watch,Electronics,Dell,4546.51,5.0,,2024-01-19,Yes,10,Positive
2577,CUST02577,customer02577@yahoo.com,Bluetooth Speaker,Electronics,Dell,1203.63,2.0,Waste of money,2024-09-14,No,37,Negative
2578,CUST02578,customer02578@hotmail.com,Coffee Mug,Kitchen,Puma,902.24,1.0,,2024-12-21,No,24,Negative
2579,CUST02579,customer02579@yahoo.com,Laptop Bag,Accessories,Nike,1596.45,1.0,Very disappointed,2024-12-06,No,0,Negative
2580,CUST02580,customer02580@gmail.com,Face Wash,Beauty,Puma,1038.86,1.0,Waste of money,2024-09-17,Yes,25,Negative
2581,CUST02581,customer02581@yahoo.com,Running Shoes,Fashion,Nike,304.77,3.0,Okay for price,2024-10-17,Yes,13,Neutral
2582,CUST02582,customer02582@hotmail.com,Laptop Bag,Accessories,Sony,558.94,1.0,Very disappointed,2024-12-26,No,33,Negative
2583,CUST02583,customer02583@hotmail.com,Wireless Mouse,Electronics,Puma,2650.96,4.0,Very good quality,2024-04-07,No,5,Positive
2584,CUST02584,customer02584@yahoo.com,Smart Watch,Electronics,Nike,3665.35,5.0,Very good quality,2024-05-13,Yes,8,Positive
2585,CUST02585,customer02585@outlook.com,Wireless Mouse,Electronics,Puma,1865.59,5.0,Amazing product,2024-04-19,Yes,13,Positive
2586,CUST02586,customer02586@outlook.com,Face Wash,Beauty,HP,4548.65,5.0,Happy with purchase,2024-05-29,No,43,Positive
2587,CUST02587,customer02587@gmail.com,Bluetooth Speaker,Electronics,Sony,2811.69,5.0,Worth buying,2024-08-23,No,50,Positive
2588,CUST02588,customer02588@outlook.com,Smart Watch,Electronics,Nike,2536.3,2.0,Very disappointed,2024-04-21,Yes,21,Negative
2589,CUST02589,customer02589@gmail.com,Bluetooth Speaker,Electronics,Puma,2097.75,2.0,Not good,2024-05-19,No,49,Negative
2590,CUST02590,customer02590@yahoo.com,Coffee Mug,Kitchen,Sony,584.0,1.0,Product damaged,2024-06-28,No,36,Negative
2591,CUST02591,customer02591@gmail.com,Smart Watch,Electronics,Puma,737.3,4.0,Very good quality,2024-08-03,No,50,Positive
2592,CUST02592,customer02592@outlook.com,Bluetooth Speaker,Electronics,HP,3309.06,1.0,Not good,2024-02-12,No,26,Negative
2593,CUST02593,customer02593@outlook.com,Bluetooth Speaker,Electronics,Puma,4170.1,4.0,Worth buying,2024-02-01,Yes,27,Positive
2594,CUST02594,customer02594@gmail.com,Bluetooth Speaker,Electronics,Boat,754.49,4.0,Happy with purchase,2024-07-30,Yes,15,Positive
2595,CUST02595,customer02595@gmail.com,Wireless Mouse,Electronics,,3559.8,2.0,Not good,2024-09-24,Yes,43,Negative
2596,CUST02596,customer02596@yahoo.com,Smart Watch,Electronics,Puma,4323.84,4.0,Very good quality,2024-07-09,No,44,Positive
2597,CUST02597,customer02597@outlook.com,Laptop Bag,Accessories,Boat,1204.35,2.0,Not good,2024-03-16,No,6,Negative
2598,CUST02598,customer02598@outlook.com,Smart Watch,Electronics,Dell,3620.87,2.0,Product damaged,2024-12-10,No,18,Negative
2599,CUST02599,customer02599@yahoo.com,Laptop Bag,Accessories,Sony,3687.75,1.0,Not good,2024-08-26,No,30,Negative
2600,CUST02600,customer02600@outlook.com,Coffee Mug,Kitchen,Sony,3731.38,2.0,Poor quality,2024-11-23,No,7,Negative
